@relation InstanceResultListener

@attribute Key_Dataset {test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.functions.LibSVM,weka.classifiers.bayes.HNB}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1',''}
@attribute Key_Scheme_version_ID {-217733168393644444,14172,-4503874444306113214}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 636\nSize of the tree: 720\n','Number of leaves: 604\nSize of the tree: 685\n','Number of leaves: 469\nSize of the tree: 531\n','Number of leaves: 494\nSize of the tree: 559\n','Number of leaves: 460\nSize of the tree: 522\n','Number of leaves: 537\nSize of the tree: 609\n','Number of leaves: 515\nSize of the tree: 583\n','Number of leaves: 517\nSize of the tree: 589\n','Number of leaves: 543\nSize of the tree: 615\n','Number of leaves: 500\nSize of the tree: 567\n','Number of leaves: 567\nSize of the tree: 643\n','Number of leaves: 523\nSize of the tree: 593\n','Number of leaves: 567\nSize of the tree: 642\n','Number of leaves: 509\nSize of the tree: 579\n','Number of leaves: 549\nSize of the tree: 622\n','Number of leaves: 457\nSize of the tree: 517\n','Number of leaves: 565\nSize of the tree: 643\n','Number of leaves: 521\nSize of the tree: 590\n','Number of leaves: 620\nSize of the tree: 702\n','Number of leaves: 515\nSize of the tree: 584\n','Number of leaves: 603\nSize of the tree: 684\n','Number of leaves: 506\nSize of the tree: 573\n','Number of leaves: 541\nSize of the tree: 614\n','Number of leaves: 468\nSize of the tree: 530\n','Number of leaves: 492\nSize of the tree: 557\n','Number of leaves: 667\nSize of the tree: 753\n','Number of leaves: 501\nSize of the tree: 568\n','Number of leaves: 561\nSize of the tree: 637\n','Number of leaves: 528\nSize of the tree: 598\n','Number of leaves: 421\nSize of the tree: 476\n','Number of leaves: 552\nSize of the tree: 625\n','Number of leaves: 424\nSize of the tree: 481\n','Number of leaves: 569\nSize of the tree: 647\n','Number of leaves: 568\nSize of the tree: 644\n','Number of leaves: 502\nSize of the tree: 569\n','Number of leaves: 533\nSize of the tree: 604\n','Number of leaves: 562\nSize of the tree: 636\n','Number of leaves: 491\nSize of the tree: 557\n','Number of leaves: 589\nSize of the tree: 665\n','Number of leaves: 536\nSize of the tree: 607\n','Number of leaves: 552\nSize of the tree: 624\n','Number of leaves: 555\nSize of the tree: 629\n','Number of leaves: 535\nSize of the tree: 606\n','Number of leaves: 514\nSize of the tree: 582\n','Number of leaves: 538\nSize of the tree: 610\n','Number of leaves: 596\nSize of the tree: 675\n','Number of leaves: 526\nSize of the tree: 596\n','Number of leaves: 450\nSize of the tree: 512\n','Number of leaves: 480\nSize of the tree: 546\n','Number of leaves: 539\nSize of the tree: 610\n','Number of leaves: 571\nSize of the tree: 649\n','Number of leaves: 447\nSize of the tree: 506\n','Number of leaves: 480\nSize of the tree: 545\n','Number of leaves: 574\nSize of the tree: 651\n','Number of leaves: 611\nSize of the tree: 694\n','Number of leaves: 549\nSize of the tree: 621\n','Number of leaves: 518\nSize of the tree: 586\n','Number of leaves: 512\nSize of the tree: 579\n','Number of leaves: 476\nSize of the tree: 541\n','Number of leaves: 481\nSize of the tree: 546\n','Number of leaves: 455\nSize of the tree: 516\n','Number of leaves: 549\nSize of the tree: 623\n','Number of leaves: 613\nSize of the tree: 693\n','Number of leaves: 542\nSize of the tree: 614\n','Number of leaves: 571\nSize of the tree: 646\n','Number of leaves: 363\nSize of the tree: 412\n','Number of leaves: 524\nSize of the tree: 594\n','Number of leaves: 516\nSize of the tree: 584\n','Number of leaves: 533\nSize of the tree: 605\n','Number of leaves: 540\nSize of the tree: 611\n','Number of leaves: 466\nSize of the tree: 528\n','Number of leaves: 430\nSize of the tree: 489\n','Number of leaves: 508\nSize of the tree: 576\n','Number of leaves: 551\nSize of the tree: 626\n','Number of leaves: 446\nSize of the tree: 506\n','Number of leaves: 515\nSize of the tree: 582\n','Number of leaves: 460\nSize of the tree: 521\n','Number of leaves: 486\nSize of the tree: 552\n','Number of leaves: 566\nSize of the tree: 644\n','Number of leaves: 449\nSize of the tree: 510\n','Number of leaves: 557\nSize of the tree: 633\n','Number of leaves: 486\nSize of the tree: 551\n','Number of leaves: 492\nSize of the tree: 560\n','Number of leaves: 510\nSize of the tree: 579\n','Number of leaves: 518\nSize of the tree: 587\n','Number of leaves: 533\nSize of the tree: 607\n','Number of leaves: 502\nSize of the tree: 570\n','Number of leaves: 520\nSize of the tree: 590\n','Number of leaves: 593\nSize of the tree: 673\n','Number of leaves: 552\nSize of the tree: 626\n','Number of leaves: 517\nSize of the tree: 587\n','Number of leaves: 240\nSize of the tree: 260\n','Number of leaves: 247\nSize of the tree: 269\n','Number of leaves: 281\nSize of the tree: 308\n','Number of leaves: 267\nSize of the tree: 290\n','Number of leaves: 232\nSize of the tree: 251\n','Number of leaves: 238\nSize of the tree: 258\n','Number of leaves: 251\nSize of the tree: 273\n','Number of leaves: 265\nSize of the tree: 288\n','Number of leaves: 285\nSize of the tree: 311\n','Number of leaves: 272\nSize of the tree: 297\n','Number of leaves: 245\nSize of the tree: 266\n','Number of leaves: 240\nSize of the tree: 261\n','Number of leaves: 259\nSize of the tree: 282\n','Number of leaves: 261\nSize of the tree: 283\n','Number of leaves: 257\nSize of the tree: 279\n','Number of leaves: 271\nSize of the tree: 295\n','Number of leaves: 234\nSize of the tree: 254\n','Number of leaves: 262\nSize of the tree: 285\n','Number of leaves: 226\nSize of the tree: 244\n','Number of leaves: 239\nSize of the tree: 259\n','Number of leaves: 271\nSize of the tree: 296\n','Number of leaves: 263\nSize of the tree: 288\n','Number of leaves: 263\nSize of the tree: 286\n','Number of leaves: 277\nSize of the tree: 302\n','Number of leaves: 289\nSize of the tree: 315\n','Number of leaves: 235\nSize of the tree: 255\n','Number of leaves: 258\nSize of the tree: 281\n','Number of leaves: 249\nSize of the tree: 270\n','Number of leaves: 245\nSize of the tree: 265\n','Number of leaves: 253\nSize of the tree: 275\n','Number of leaves: 270\nSize of the tree: 294\n','Number of leaves: 284\nSize of the tree: 310\n','Number of leaves: 244\nSize of the tree: 265\n','Number of leaves: 237\nSize of the tree: 257\n','Number of leaves: 237\nSize of the tree: 256\n','Number of leaves: 275\nSize of the tree: 300\n','Number of leaves: 252\nSize of the tree: 274\n','Number of leaves: 273\nSize of the tree: 298\n','Number of leaves: 279\nSize of the tree: 304\n','Number of leaves: 234\nSize of the tree: 253\n','Number of leaves: 268\nSize of the tree: 292\n','Number of leaves: 248\nSize of the tree: 269\n','Number of leaves: 267\nSize of the tree: 291\n','Number of leaves: 247\nSize of the tree: 268\n','Number of leaves: 289\nSize of the tree: 316\n','Number of leaves: 242\nSize of the tree: 263\n','Number of leaves: 251\nSize of the tree: 272\n','Number of leaves: 269\nSize of the tree: 293\n','Number of leaves: 264\nSize of the tree: 288\n','Number of leaves: 282\nSize of the tree: 307\n','Number of leaves: 246\nSize of the tree: 267\n','Number of leaves: 254\nSize of the tree: 276\n','Number of leaves: 270\nSize of the tree: 295\n','Number of leaves: 272\nSize of the tree: 296\n','Number of leaves: 250\nSize of the tree: 271\n','Number of leaves: 248\nSize of the tree: 270\n','Number of leaves: 228\nSize of the tree: 247\n','Number of leaves: 281\nSize of the tree: 307\n','Number of leaves: 264\nSize of the tree: 287\n','Number of leaves: 229\nSize of the tree: 248\n','Number of leaves: 257\nSize of the tree: 280\n','Number of leaves: 230\nSize of the tree: 249\n','Number of leaves: 226\nSize of the tree: 245\n','Number of leaves: 286\nSize of the tree: 312\n','Number of leaves: 232\nSize of the tree: 252\n','Number of leaves: 256\nSize of the tree: 279\n','Number of leaves: 258\nSize of the tree: 280\n','Number of leaves: 278\nSize of the tree: 303\n','Number of leaves: 236\nSize of the tree: 257\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,81,19,0,81,19,0,0.788889,0.041018,0.168633,22.787529,56.210765,332.195997,10770.456875,-10438.260879,3.32196,107.704569,-104.382609,267.703592,2.677036,8058.757984,0.6,6,0.066667,6,0.933333,84,0.4,4,0.5,0.6,0.545455,0.808333,0,0,0,0,129281,318355,52621,'Number of leaves: 279\nSize of the tree: 304\n',304,279,279
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,81,19,0,81,19,0,0.788889,0.045302,0.166338,25.167529,55.445887,332.195997,3277.294733,-2945.098737,3.32196,32.772947,-29.450987,268.684637,2.686846,8088.290666,0.8,8,0.066667,6,0.933333,84,0.2,2,0.571429,0.8,0.666667,0.962222,0,0,0,0,117171,318355,52621,'Number of leaves: 249\nSize of the tree: 270\n',270,249,249
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,79,21,0,79,21,0,0.766667,0.046481,0.176789,25.822854,58.929637,332.195997,9705.197373,-9373.001376,3.32196,97.051974,-93.730014,261.615964,2.61616,7875.500381,0.8,8,0.1,9,0.9,81,0.2,2,0.470588,0.8,0.592593,0.966667,0.016,0,0.015625,0,111116,318355,52621,'Number of leaves: 234\nSize of the tree: 253\n',253,234,234
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,74,26,0,74,26,0,0.711111,0.055442,0.190112,30.801235,63.370452,332.195997,10787.861803,-10455.665806,3.32196,107.878618,-104.556658,250.823694,2.508237,7550.617577,0.6,6,0.1,9,0.9,81,0.4,4,0.4,0.6,0.48,0.828889,0.015,0,0.015625,0,124990,318355,52621,'Number of leaves: 268\nSize of the tree: 292\n',292,268,268
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,899,99,83,16,0,83.838384,16.161616,0,0.820347,0.040541,0.165187,22.522811,55.062842,328.857316,8625.992947,-8297.135631,3.321791,87.131242,-83.809451,267.744209,2.704487,8059.922933,0.8,8,0.044944,4,0.955056,85,0.2,2,0.666667,0.8,0.727273,0.973596,0,0,0,0,113922,318688,52288,'Number of leaves: 240\nSize of the tree: 261\n',261,240,240
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,899,99,75,24,0,75.757576,24.242424,0,0.730612,0.049494,0.182052,27.497202,60.684645,328.857316,7572.47674,-7243.619424,3.321791,76.489664,-73.167873,252.142714,2.546896,7590.270008,0.6,6,0.11236,10,0.88764,79,0.4,4,0.375,0.6,0.461538,0.968539,0,0,0,0,117171,318688,52288,'Number of leaves: 249\nSize of the tree: 270\n',270,249,249
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,81,19,0,81,19,0,0.788889,0.04237,0.158263,23.538732,52.75407,332.195997,6489.687289,-6157.491292,3.32196,64.896873,-61.574913,265.653803,2.656538,7997.05259,0.7,7,0.122222,11,0.877778,79,0.3,3,0.388889,0.7,0.5,0.875556,0.016,0,0.015625,0,116810,318355,52621,'Number of leaves: 248\nSize of the tree: 269\n',269,248,248
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,81,19,0,81,19,0,0.788889,0.047108,0.165438,26.170971,55.145989,332.195997,8639.740286,-8307.544289,3.32196,86.397403,-83.075443,258.191348,2.581913,7772.408156,0.8,8,0.122222,11,0.877778,79,0.2,2,0.421053,0.8,0.551724,0.851111,0.015,0,0.015625,0,124629,318355,52621,'Number of leaves: 267\nSize of the tree: 291\n',291,267,267
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,73,27,0,73,27,0,0.7,0.056342,0.198638,31.300994,66.212374,332.195997,8655.776929,-8323.580932,3.32196,86.557769,-83.235809,244.145727,2.441457,7349.588799,0.6,6,0.1,9,0.9,81,0.4,4,0.4,0.6,0.48,0.858889,0,0,0,0,116449,318355,52621,'Number of leaves: 247\nSize of the tree: 268\n',268,247,247
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,81,19,0,81,19,0,0.788889,0.043811,0.1711,24.339504,57.033155,332.195997,7561.335098,-7229.139101,3.32196,75.613351,-72.291391,266.732274,2.667323,8029.518107,0.7,7,0.044444,4,0.955556,86,0.3,3,0.636364,0.7,0.666667,0.920556,0,0,0,0,133531,318355,52621,'Number of leaves: 289\nSize of the tree: 316\n',316,289,289
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,77,23,0,77,23,0,0.744444,0.050574,0.18389,28.096858,61.296622,332.195997,11851.274779,-11519.078783,3.32196,118.512748,-115.190788,257.414578,2.574146,7749.024841,0.5,5,0.055556,5,0.944444,85,0.5,5,0.5,0.5,0.5,0.783889,0.016,0,0.015625,0,112880,318355,52621,'Number of leaves: 238\nSize of the tree: 258\n',258,238,238
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,82,18,0,82,18,0,0.8,0.046333,0.171741,25.740736,57.246727,332.195997,9701.158567,-9368.96257,3.32196,97.011586,-93.689626,265.807855,2.658079,8001.690071,0.8,8,0.077778,7,0.922222,83,0.2,2,0.533333,0.8,0.64,0.855,0.016,0,0,0,114644,318355,52621,'Number of leaves: 242\nSize of the tree: 263\n',263,242,242
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,78,22,0,78,22,0,0.755556,0.050179,0.18762,27.877107,62.539832,332.195997,9712.03564,-9379.839644,3.32196,97.120356,-93.798396,254.891832,2.548918,7673.081892,0.7,7,0.055556,5,0.944444,85,0.3,3,0.583333,0.7,0.636364,0.910556,0.015,0,0.015625,0,113922,318355,52621,'Number of leaves: 240\nSize of the tree: 261\n',261,240,240
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,79,21,0,79,21,0,0.766667,0.046555,0.17974,25.864082,59.913171,332.195997,7562.86671,-7230.670713,3.32196,75.628667,-72.306707,265.073862,2.650739,7979.594459,0.8,8,0.033333,3,0.966667,87,0.2,2,0.727273,0.8,0.761905,0.978333,0,0,0,0,117893,318355,52621,'Number of leaves: 251\nSize of the tree: 272\n',272,251,251
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,899,99,77,22,0,77.777778,22.222222,0,0.753033,0.04611,0.176821,25.616835,58.941073,328.857316,9703.865529,-9375.008212,3.321791,98.018844,-94.697053,260.700924,2.633343,7847.89841,1,10,0.101124,9,0.898876,80,0,0,0.526316,1,0.689655,0.983708,0.016,0,0,0,125351,318688,52288,'Number of leaves: 269\nSize of the tree: 293\n',293,269,269
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,899,99,75,24,0,75.757576,24.242424,0,0.730521,0.052535,0.195491,29.186439,65.164379,328.857316,12928.918456,-12600.061139,3.321791,130.595136,-127.273345,246.336303,2.488245,7415.479224,0.5,5,0.11236,10,0.88764,79,0.5,5,0.333333,0.5,0.4,0.781461,0.016,0,0.015625,0,118213,318688,52288,'Number of leaves: 251\nSize of the tree: 273\n',273,251,251
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,76,24,0,76,24,0,0.733333,0.050636,0.189318,28.131052,63.105931,332.195997,11858.368102,-11526.172105,3.32196,118.583681,-115.261721,252.377512,2.523775,7597.392593,0.8,8,0.088889,8,0.911111,82,0.2,2,0.5,0.8,0.615385,0.917778,0.015,0,0.015625,0,123546,318355,52621,'Number of leaves: 264\nSize of the tree: 288\n',288,264,264
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,79,21,0,79,21,0,0.766667,0.049453,0.178919,27.473934,59.639504,332.195997,8640.950308,-8308.754312,3.32196,86.409503,-83.087543,256.601291,2.566013,7724.54222,0.7,7,0.133333,12,0.866667,78,0.3,3,0.368421,0.7,0.482759,0.839444,0,0,0,0,117171,318355,52621,'Number of leaves: 249\nSize of the tree: 270\n',270,249,249
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,73,27,0,73,27,0,0.7,0.057816,0.208366,32.12002,69.455177,332.195997,18291.531229,-17959.335232,3.32196,182.915312,-179.593352,239.513517,2.395135,7210.144075,0.8,8,0.088889,8,0.911111,82,0.2,2,0.5,0.8,0.615385,0.868333,0,0,0,0,130364,318355,52621,'Number of leaves: 282\nSize of the tree: 307\n',307,282,282
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,83,17,0,83,17,0,0.811111,0.045813,0.164457,25.451493,54.818853,332.195997,3286.231762,-2954.035766,3.32196,32.862318,-29.540358,264.400452,2.644005,7959.322617,0.6,6,0.055556,5,0.944444,85,0.4,4,0.545455,0.6,0.571429,0.971111,0.016,0,0.015625,0,116088,318355,52621,'Number of leaves: 246\nSize of the tree: 267\n',267,246,246
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,81,19,0,81,19,0,0.788889,0.048645,0.174084,27.025011,58.02801,332.195997,7568.785689,-7236.589692,3.32196,75.687857,-72.365897,257.49863,2.574986,7751.555066,0.6,6,0.066667,6,0.933333,84,0.4,4,0.5,0.6,0.545455,0.938333,0.015,0,0.015625,0,119296,318355,52621,'Number of leaves: 254\nSize of the tree: 276\n',276,254,254
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,78,22,0,78,22,0,0.755556,0.047213,0.189865,26.229464,63.288187,332.195997,16128.606929,-15796.410932,3.32196,161.286069,-157.964109,261.436815,2.614368,7870.107398,0.7,7,0.055556,5,0.944444,85,0.3,3,0.583333,0.7,0.636364,0.848889,0,0,0,0,126032,318355,52621,'Number of leaves: 270\nSize of the tree: 295\n',295,270,270
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,80,20,0,80,20,0,0.777778,0.044533,0.178564,24.740781,59.521229,332.195997,11842.218353,-11510.022356,3.32196,118.422184,-115.100224,266.744781,2.667448,8029.894602,0.6,6,0.044444,4,0.955556,86,0.4,4,0.6,0.6,0.6,0.764444,0,0.015,0,0.015625,126434,318355,52621,'Number of leaves: 272\nSize of the tree: 296\n',296,272,272
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,81,19,0,81,19,0,0.788889,0.047576,0.171016,26.431299,57.005315,332.195997,8634.227534,-8302.031538,3.32196,86.342275,-83.020315,262.881069,2.628811,7913.584193,1,10,0.1,9,0.9,81,0,0,0.526316,1,0.689655,0.982778,0.016,0,0.015625,0,117532,318355,52621,'Number of leaves: 250\nSize of the tree: 271\n',271,250,250
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,899,99,82,17,0,82.828283,17.171717,0,0.809119,0.041245,0.15593,22.913912,51.97712,328.857316,5410.633273,-5081.775956,3.321791,54.652861,-51.33107,270.863133,2.735991,8153.812113,0.8,8,0.078652,7,0.921348,82,0.2,2,0.533333,0.8,0.64,0.926966,0.016,0,0.015625,0,117130,318688,52288,'Number of leaves: 248\nSize of the tree: 270\n',270,248,248
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,899,99,80,19,0,80.808081,19.191919,0,0.78688,0.041619,0.153319,23.121711,51.106909,328.857316,3268.404522,-2939.547205,3.321791,33.014187,-29.692396,272.021052,2.747687,8188.66903,0.6,6,0.078652,7,0.921348,82,0.4,4,0.461538,0.6,0.521739,0.911798,0,0,0,0,108950,318688,52288,'Number of leaves: 228\nSize of the tree: 247\n',247,228,228
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,87,13,0,87,13,0,0.855556,0.034286,0.149631,19.047522,49.876723,332.195997,5402.998274,-5070.802277,3.32196,54.029983,-50.708023,283.050472,2.830505,8520.749521,1,10,0.044444,4,0.955556,86,0,0,0.714286,1,0.833333,0.966667,0.015,0,0.015625,0,118935,318355,52621,'Number of leaves: 253\nSize of the tree: 275\n',275,253,253
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,88,12,0,88,12,0,0.866667,0.034275,0.132905,19.041749,44.301681,332.195997,4324.966736,-3992.770739,3.32196,43.249667,-39.927707,289.316287,2.893163,8709.371125,1,10,0.033333,3,0.966667,87,0,0,0.769231,1,0.869565,1,0.016,0,0.015625,0,130323,318355,52621,'Number of leaves: 281\nSize of the tree: 307\n',307,281,281
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,86,14,0,86,14,0,0.844444,0.037798,0.151282,20.999031,50.427123,332.195997,7552.007836,-7219.811839,3.32196,75.520078,-72.198118,274.568493,2.745685,8265.414074,0.8,8,0.077778,7,0.922222,83,0.2,2,0.533333,0.8,0.64,0.859444,0,0,0,0,125712,318355,52621,'Number of leaves: 270\nSize of the tree: 294\n',294,270,270
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,86,14,0,86,14,0,0.844444,0.03306,0.145624,18.366572,48.54137,332.195997,6469.669508,-6137.473512,3.32196,64.696695,-61.374735,285.64305,2.85643,8598.794624,0.9,9,0.033333,3,0.966667,87,0.1,1,0.75,0.9,0.818182,0.993889,0,0,0,0,119296,318355,52621,'Number of leaves: 254\nSize of the tree: 276\n',276,254,254
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,79,21,0,79,21,0,0.766667,0.050754,0.185127,28.196568,61.708927,332.195997,10785.937336,-10453.741339,3.32196,107.859373,-104.537413,254.543698,2.545437,7662.601924,0.6,6,0.066667,6,0.933333,84,0.4,4,0.5,0.6,0.545455,0.926667,0.016,0,0.015625,0,123226,318355,52621,'Number of leaves: 264\nSize of the tree: 287\n',287,264,264
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,83,17,0,83,17,0,0.811111,0.041791,0.164615,23.21717,54.871492,332.195997,7554.448332,-7222.252335,3.32196,75.544483,-72.222523,272.346179,2.723462,8198.515116,0.7,7,0.066667,6,0.933333,84,0.3,3,0.538462,0.7,0.608696,0.901667,0.015,0,0,0,116810,318355,52621,'Number of leaves: 248\nSize of the tree: 269\n',269,248,248
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20091016.0748,898,100,72,28,0,72,28,0,0.688889,0.057516,0.18985,31.953517,63.283336,332.195997,10792.458905,-10460.262908,3.32196,107.924589,-104.602629,244.969213,2.449692,7374.378456,0.4,4,0.144444,13,0.855556,77,0.6,6,0.235294,0.4,0.296296,0.689444,0.016,0,0.015625,0,116088,318355,52621,'Number of leaves: 246\nSize of the tree: 267\n',267,246,246
