@relation InstanceResultListener

@attribute Key_Dataset {sbir_bayes-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.misc.OLM,weka.classifiers.meta.ClassificationViaRegression,weka.classifiers.lazy.LBR,weka.classifiers.functions.LibSVM,weka.classifiers.bayes.HNB}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-S 1 -C REG -A MEAN -N EUCL -E MIN','-W weka.classifiers.trees.M5P -- -M 4.0','','-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1'}
@attribute Key_Scheme_version_ID {-217733168393644444,3722951802290935192,4500023123618669859,5648559277738985156,14172,-4503874444306113214}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 712\nSize of the tree: 799\n','Number of leaves: 688\nSize of the tree: 773\n','Number of leaves: 696\nSize of the tree: 782\n','Number of leaves: 683\nSize of the tree: 767\n','Number of leaves: 658\nSize of the tree: 740\n','Number of leaves: 772\nSize of the tree: 866\n','Number of leaves: 703\nSize of the tree: 790\n','Number of leaves: 691\nSize of the tree: 776\n','Number of leaves: 752\nSize of the tree: 846\n','Number of leaves: 740\nSize of the tree: 833\n','Number of leaves: 750\nSize of the tree: 843\n','Number of leaves: 668\nSize of the tree: 752\n','Number of leaves: 721\nSize of the tree: 810\n','Number of leaves: 760\nSize of the tree: 853\n','Number of leaves: 630\nSize of the tree: 709\n','Number of leaves: 665\nSize of the tree: 747\n','Number of leaves: 737\nSize of the tree: 826\n','Number of leaves: 682\nSize of the tree: 766\n','Number of leaves: 685\nSize of the tree: 771\n','Number of leaves: 702\nSize of the tree: 788\n','Number of leaves: 718\nSize of the tree: 807\n','Number of leaves: 692\nSize of the tree: 777\n','Number of leaves: 683\nSize of the tree: 768\n','Number of leaves: 747\nSize of the tree: 838\n','Number of leaves: 767\nSize of the tree: 863\n','Number of leaves: 699\nSize of the tree: 787\n','Number of leaves: 685\nSize of the tree: 769\n','Number of leaves: 785\nSize of the tree: 881\n','Number of leaves: 723\nSize of the tree: 813\n','Number of leaves: 678\nSize of the tree: 763\n','Number of leaves: 735\nSize of the tree: 825\n','Number of leaves: 748\nSize of the tree: 840\n','Number of leaves: 741\nSize of the tree: 832\n','Number of leaves: 811\nSize of the tree: 913\n','Number of leaves: 719\nSize of the tree: 809\n','Number of leaves: 758\nSize of the tree: 850\n','Number of leaves: 655\nSize of the tree: 737\n','Number of leaves: 700\nSize of the tree: 786\n','Number of leaves: 680\nSize of the tree: 765\n','Number of leaves: 693\nSize of the tree: 778\n','Number of leaves: 747\nSize of the tree: 839\n','Number of leaves: 694\nSize of the tree: 779\n','Number of leaves: 673\nSize of the tree: 756\n','Number of leaves: 743\nSize of the tree: 835\n','Number of leaves: 640\nSize of the tree: 720\n','Number of leaves: 721\nSize of the tree: 812\n','Number of leaves: 705\nSize of the tree: 792\n','Number of leaves: 784\nSize of the tree: 882\n','Number of leaves: 667\nSize of the tree: 749\n','Number of leaves: 715\nSize of the tree: 803\n','Number of leaves: 778\nSize of the tree: 874\n','Number of leaves: 650\nSize of the tree: 733\n','Number of leaves: 765\nSize of the tree: 861\n','Number of leaves: 703\nSize of the tree: 791\n','Number of leaves: 726\nSize of the tree: 816\n','Number of leaves: 687\nSize of the tree: 774\n','Number of leaves: 717\nSize of the tree: 806\n','Number of leaves: 763\nSize of the tree: 856\n','Number of leaves: 722\nSize of the tree: 813\n','Number of leaves: 721\nSize of the tree: 808\n','Number of leaves: 751\nSize of the tree: 844\n','Number of leaves: 667\nSize of the tree: 748\n','Number of leaves: 732\nSize of the tree: 822\n','Number of leaves: 677\nSize of the tree: 760\n','Number of leaves: 723\nSize of the tree: 812\n','Number of leaves: 729\nSize of the tree: 821\n','Number of leaves: 637\nSize of the tree: 717\n','Number of leaves: 725\nSize of the tree: 816\n','Number of leaves: 729\nSize of the tree: 820\n','Number of leaves: 705\nSize of the tree: 791\n','Number of leaves: 684\nSize of the tree: 770\n','Number of leaves: 750\nSize of the tree: 842\n','Number of leaves: 770\nSize of the tree: 865\n','Number of leaves: 838\nSize of the tree: 939\n','Number of leaves: 682\nSize of the tree: 767\n','Number of leaves: 656\nSize of the tree: 737\n','Number of leaves: 719\nSize of the tree: 807\n','Number of leaves: 693\nSize of the tree: 779\n','Number of leaves: 779\nSize of the tree: 875\n','Number of leaves: 770\nSize of the tree: 867\n','Number of leaves: 658\nSize of the tree: 741\n','Number of leaves: 648\nSize of the tree: 729\n','Number of leaves: 666\nSize of the tree: 749\n','Number of leaves: 709\nSize of the tree: 798\n','Number of leaves: 692\nSize of the tree: 778\n','Number of leaves: 685\nSize of the tree: 772\n','Number of leaves: 700\nSize of the tree: 788\n','Number of leaves: 730\nSize of the tree: 820\n','Number of leaves: 756\nSize of the tree: 849\n','Number of leaves: 686\nSize of the tree: 770\n','Number of leaves: 738\nSize of the tree: 828\n','Number of leaves: 769\nSize of the tree: 865\n','Number of leaves: 344\nSize of the tree: 386\n','Number of leaves: 322\nSize of the tree: 362\n','Number of leaves: 318\nSize of the tree: 357\n','Number of leaves: 371\nSize of the tree: 414\n','Number of leaves: 307\nSize of the tree: 345\n','Number of leaves: 350\nSize of the tree: 390\n','Number of leaves: 381\nSize of the tree: 426\n','Number of leaves: 338\nSize of the tree: 378\n','Number of leaves: 345\nSize of the tree: 388\n','Number of leaves: 339\nSize of the tree: 382\n','Number of leaves: 321\nSize of the tree: 362\n','Number of leaves: 313\nSize of the tree: 351\n','Number of leaves: 331\nSize of the tree: 370\n','Number of leaves: 315\nSize of the tree: 355\n','Number of leaves: 415\nSize of the tree: 466\n','Number of leaves: 335\nSize of the tree: 377\n','Number of leaves: 339\nSize of the tree: 380\n','Number of leaves: 347\nSize of the tree: 387\n','Number of leaves: 356\nSize of the tree: 399\n','Number of leaves: 325\nSize of the tree: 364\n','Number of leaves: 323\nSize of the tree: 360\n','Number of leaves: 317\nSize of the tree: 357\n','Number of leaves: 332\nSize of the tree: 374\n','Number of leaves: 334\nSize of the tree: 377\n','Number of leaves: 348\nSize of the tree: 390\n','Number of leaves: 319\nSize of the tree: 358\n','Number of leaves: 335\nSize of the tree: 375\n','Number of leaves: 338\nSize of the tree: 381\n','Number of leaves: 363\nSize of the tree: 408\n','Number of leaves: 349\nSize of the tree: 390\n','Number of leaves: 373\nSize of the tree: 420\n','Number of leaves: 375\nSize of the tree: 422\n','Number of leaves: 346\nSize of the tree: 387\n','Number of leaves: 341\nSize of the tree: 381\n','Number of leaves: 322\nSize of the tree: 363\n','Number of leaves: 351\nSize of the tree: 393\n','Number of leaves: 302\nSize of the tree: 338\n','Number of leaves: 358\nSize of the tree: 403\n','Number of leaves: 336\nSize of the tree: 378\n','Number of leaves: 364\nSize of the tree: 408\n','Number of leaves: 360\nSize of the tree: 405\n','Number of leaves: 328\nSize of the tree: 367\n','Number of leaves: 299\nSize of the tree: 337\n','Number of leaves: 347\nSize of the tree: 389\n','Number of leaves: 358\nSize of the tree: 402\n','Number of leaves: 304\nSize of the tree: 341\n','Number of leaves: 346\nSize of the tree: 390\n','Number of leaves: 337\nSize of the tree: 377\n','Number of leaves: 314\nSize of the tree: 354\n','Number of leaves: 342\nSize of the tree: 384\n','Number of leaves: 319\nSize of the tree: 359\n','Number of leaves: 354\nSize of the tree: 395\n','Number of leaves: 363\nSize of the tree: 409\n','Number of leaves: 341\nSize of the tree: 383\n','Number of leaves: 374\nSize of the tree: 420\n','Number of leaves: 303\nSize of the tree: 339\n','Number of leaves: 336\nSize of the tree: 374\n','Number of leaves: 327\nSize of the tree: 367\n','Number of leaves: 320\nSize of the tree: 358\n','Number of leaves: 386\nSize of the tree: 431\n','Number of leaves: 319\nSize of the tree: 356\n','Number of leaves: 338\nSize of the tree: 382\n','Number of leaves: 339\nSize of the tree: 381\n','Number of leaves: 338\nSize of the tree: 380\n','Number of leaves: 322\nSize of the tree: 359\n','Number of leaves: 330\nSize of the tree: 369\n','Number of leaves: 337\nSize of the tree: 380\n','Number of leaves: 301\nSize of the tree: 338\n','Number of leaves: 351\nSize of the tree: 394\n','Number of leaves: 334\nSize of the tree: 372\n','Number of leaves: 375\nSize of the tree: 419\n','Number of leaves: 321\nSize of the tree: 360\n','Number of leaves: 361\nSize of the tree: 404\n','Number of leaves: 329\nSize of the tree: 370\n','Number of leaves: 329\nSize of the tree: 369\n','Number of leaves: 342\nSize of the tree: 381\n','Number of leaves: 326\nSize of the tree: 367\n','Number of leaves: 333\nSize of the tree: 375\n','Number of leaves: 368\nSize of the tree: 413\n','Number of leaves: 361\nSize of the tree: 407\n','Number of leaves: 314\nSize of the tree: 352\n','Number of leaves: 289\nSize of the tree: 325\n','Number of leaves: 350\nSize of the tree: 392\n','Number of leaves: 323\nSize of the tree: 363\n','Number of leaves: 330\nSize of the tree: 370\n','Number of leaves: 346\nSize of the tree: 391\n','Number of leaves: 392\nSize of the tree: 437\n','Number of leaves: 346\nSize of the tree: 388\n','Number of leaves: 356\nSize of the tree: 400\n','Number of leaves: 345\nSize of the tree: 385\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,25,40,0,38.461538,61.538462,0,0.341772,0.05635,0.206994,66.263852,100.442851,260.373912,27969.814093,-27709.440181,4.005752,430.304832,-426.29908,104.319608,1.604917,2566.201219,0.4,2,0.016667,1,0.983333,59,0.6,3,0.666667,0.4,0.5,0.761667,0.016,0,0.015625,0,253881,213420,39594,'Number of leaves: 331\nSize of the tree: 370\n',370,331,331
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,35,30,0,53.846154,46.153846,0,0.506204,0.042747,0.17607,50.285287,85.470698,259.55865,19364.079118,-19104.520468,3.99321,297.90891,-293.9157,151.946365,2.337636,3736.613057,0.6,3,0.033333,2,0.966667,58,0.4,2,0.6,0.6,0.6,0.781667,0.015,0,0.015625,0,260984,213420,39594,'Number of leaves: 338\nSize of the tree: 382\n',382,338,338
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,38,27,0,58.461538,41.538462,0,0.553776,0.0412,0.162703,48.464827,78.981788,259.55865,15081.1282,-14821.569549,3.99321,232.017357,-228.024147,154.632981,2.378969,3802.681409,0.6,3,0.016667,1,0.983333,59,0.4,2,0.75,0.6,0.666667,0.876667,0.016,0,0,0,260609,213420,39594,'Number of leaves: 339\nSize of the tree: 381\n',381,339,339
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,38,27,0,58.461538,41.538462,0,0.555133,0.044282,0.172179,52.037877,83.485779,261.470155,15087.685501,-14826.215346,4.022618,232.118238,-228.095621,151.8103,2.335543,3736.116647,1,4,0.032787,2,0.967213,59,0,0,0.666667,1,0.8,0.971311,0.015,0,0.015625,0,260097,213420,39594,'Number of leaves: 339\nSize of the tree: 380\n',380,339,339
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,38,27,0,58.461538,41.538462,0,0.555584,0.041302,0.17621,48.497126,85.365922,263.330415,21506.245292,-21242.914877,4.051237,330.865312,-326.814075,149.243675,2.296057,3675.67248,0.75,3,0,0,1,61,0.25,1,1,0.75,0.857143,0.983607,0.015,0,0.015625,0,259960,213420,39594,'Number of leaves: 338\nSize of the tree: 380\n',380,338,338
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,34,31,0,52.307692,47.692308,0,0.489486,0.045428,0.182684,53.35402,88.523682,262.939539,21514.889662,-21251.950124,4.045224,330.998302,-326.953079,139.840388,2.151391,3443.553502,0.75,3,0,0,1,61,0.25,1,1,0.75,0.857143,0.995902,0.016,0,0.015625,0,247016,213420,39594,'Number of leaves: 322\nSize of the tree: 359\n',359,322,322
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,586,66,33,33,0,50,50,0,0.463415,0.048876,0.19071,57.462969,92.519236,264.814482,25805.346951,-25540.53247,4.012341,390.990105,-386.977765,133.654011,2.025061,3288.309057,0.2,1,0.016393,1,0.983607,60,0.8,4,0.5,0.2,0.285714,0.567213,0.015,0,0.015625,0,253232,213087,39927,'Number of leaves: 330\nSize of the tree: 369\n',369,330,330
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,586,66,33,33,0,50,50,0,0.463943,0.048828,0.187303,57.40615,90.866385,264.814482,23662.913129,-23398.098647,4.012341,358.528987,-354.516646,136.484392,2.067945,3357.945338,1,5,0.016393,1,0.983607,60,0,0,0.833333,1,0.909091,0.983607,0.016,0,0.015625,0,259823,213087,39927,'Number of leaves: 337\nSize of the tree: 380\n',380,337,337
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,28,37,0,43.076923,56.923077,0,0.390058,0.052888,0.207049,62.207932,100.497073,259.901812,26889.029934,-26629.128122,3.998489,413.677384,-409.678894,116.833476,1.797438,2873.510735,0.4,2,0.016667,1,0.983333,59,0.6,3,0.666667,0.4,0.5,0.858333,0.015,0,0.015625,0,233387,213420,39594,'Number of leaves: 301\nSize of the tree: 338\n',338,301,301
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,38,27,0,58.461538,41.538462,0,0.553662,0.042719,0.177088,50.229586,85.920722,260.357707,19366.051701,-19105.693994,4.005503,297.939257,-293.933754,149.222802,2.295735,3670.826956,0.6,3,0.05,3,0.95,57,0.4,2,0.5,0.6,0.545455,0.84,0.016,0,0,0,268909,213420,39594,'Number of leaves: 351\nSize of the tree: 394\n',394,351,351
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,35,30,0,53.846154,46.153846,0,0.505829,0.044102,0.177204,51.854857,85.97696,260.357707,17232.106593,-16971.748886,4.005503,265.109332,-261.103829,147.959193,2.276295,3639.742624,0.6,3,0.066667,4,0.933333,56,0.4,2,0.428571,0.6,0.5,0.923333,0.016,0,0.015625,0,255316,213420,39594,'Number of leaves: 334\nSize of the tree: 372\n',372,334,334
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,36,29,0,55.384615,44.615385,0,0.52218,0.045139,0.177804,53.033459,86.192413,262.217967,17234.224921,-16972.006954,4.034123,265.141922,-261.107799,143.75663,2.21164,3538.980311,1,5,0.033333,2,0.966667,58,0,0,0.714286,1,0.833333,0.97,0.016,0,0.015625,0,284997,213420,39594,'Number of leaves: 375\nSize of the tree: 419\n',419,375,375
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,30,35,0,46.153846,53.846154,0,0.424051,0.052974,0.201297,62.238651,97.580939,262.217967,29028.660971,-28766.443004,4.034123,446.594784,-442.560662,117.305348,1.804698,2887.806416,0.6,3,0.016667,1,0.983333,59,0.4,2,0.75,0.6,0.666667,0.88,0.016,0,0.015625,0,247391,213420,39594,'Number of leaves: 321\nSize of the tree: 360\n',360,321,321
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,36,29,0,55.384615,44.615385,0,0.521209,0.047664,0.1783,56.001246,86.435731,262.181819,16172.428703,-15910.246884,4.033566,248.806595,-244.773029,134.686516,2.0721,3315.649574,0.5,2,0,0,1,61,0.5,2,1,0.5,0.666667,0.805328,0.016,0,0.015625,0,275399,213420,39594,'Number of leaves: 361\nSize of the tree: 404\n',404,361,361
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,40,25,0,61.538462,38.461538,0,0.587877,0.038132,0.167737,44.819974,81.351582,261.079278,17214.074189,-16952.99491,4.016604,264.831911,-260.815306,162.158316,2.494743,3990.173757,1,4,0.032787,2,0.967213,59,0,0,0.666667,1,0.8,0.989754,0.016,0,0.015625,0,278233,213420,39594,'Number of leaves: 363\nSize of the tree: 409\n',409,363,363
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,39,26,0,60,40,0,0.572044,0.039998,0.178887,46.997041,86.725377,261.89454,23645.222028,-23383.327488,4.029147,363.772647,-359.7435,149.717999,2.303354,3685.221776,1,4,0,0,1,61,0,0,1,1,1,1,0,0,0,0,253607,213420,39594,'Number of leaves: 329\nSize of the tree: 370\n',370,329,329
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,586,66,30,36,0,45.454545,54.545455,0,0.417076,0.052826,0.189435,62.097922,91.886772,264.8795,24741.431349,-24476.55185,4.013326,374.870172,-370.856846,128.895018,1.952955,3171.344451,0.8,4,0.016393,1,0.983607,60,0.2,1,0.8,0.8,0.8,0.881967,0.016,0,0.015625,0,253095,213087,39927,'Number of leaves: 329\nSize of the tree: 369\n',369,329,329
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,586,66,31,35,0,46.969697,53.030303,0,0.433268,0.051644,0.198174,60.708133,96.125466,264.8795,25813.1981,-25548.3186,4.013326,391.109062,-387.095736,126.60006,1.918183,3114.879094,0.2,1,0,0,1,61,0.8,4,1,0.2,0.333333,0.768852,0,0,0,0,261020,213087,39927,'Number of leaves: 342\nSize of the tree: 381\n',381,342,342
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,41,24,0,63.076923,36.923077,0,0.604663,0.03904,0.166682,45.899408,80.864407,260.664721,17214.752876,-16954.088155,4.010226,264.842352,-260.832125,164.352855,2.528505,4043.504708,1,4,0.032787,2,0.967213,59,0,0,0.666667,1,0.8,1,0.016,0,0.015625,0,251660,213420,39594,'Number of leaves: 326\nSize of the tree: 367\n',367,326,326
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,32,33,0,49.230769,50.769231,0,0.454337,0.048125,0.180552,56.562804,87.561801,261.725925,19381.82817,-19120.102245,4.026553,298.181972,-294.155419,134.304422,2.066222,3305.609603,0.75,3,0.032787,2,0.967213,59,0.25,1,0.6,0.75,0.666667,0.981557,0,0,0,0,256715,213420,39594,'Number of leaves: 333\nSize of the tree: 375\n',375,333,333
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,39,26,0,60,40,0,0.572044,0.042384,0.169484,49.808287,82.18157,261.897189,19360.410244,-19098.513055,4.029188,297.852465,-293.823278,157.677453,2.425807,3881.171891,0.75,3,0.016393,1,0.983607,60,0.25,1,0.75,0.75,0.75,0.842213,0.015,0,0.015625,0,280966,213420,39594,'Number of leaves: 368\nSize of the tree: 413\n',413,368,368
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,33,32,0,50.769231,49.230769,0,0.473418,0.047709,0.188239,56.0937,91.32544,261.004353,21524.165116,-21263.160764,4.015452,331.141002,-327.12555,131.329476,2.020453,3231.465842,0.4,2,0,0,1,60,0.6,3,1,0.4,0.571429,0.858333,0,0,0,0,260609,213420,39594,'Number of leaves: 339\nSize of the tree: 381\n',381,339,339
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,37,28,0,56.923077,43.076923,0,0.538188,0.042734,0.175813,50.216504,85.245473,261.506303,20440.006878,-20178.500575,4.023174,314.461644,-310.43847,147.090777,2.262935,3620.015143,0.6,3,0.033333,2,0.966667,58,0.4,2,0.6,0.6,0.6,0.751667,0.015,0,0,0,276935,213420,39594,'Number of leaves: 361\nSize of the tree: 407\n',407,361,361
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,32,33,0,49.230769,50.769231,0,0.455722,0.048403,0.192578,56.878485,93.374194,261.506303,21526.449778,-21264.943475,4.023174,331.17615,-327.152977,129.018282,1.984897,3175.237385,0.8,4,0.05,3,0.95,57,0.2,1,0.571429,0.8,0.666667,0.86,0,0,0,0,242336,213420,39594,'Number of leaves: 314\nSize of the tree: 352\n',352,314,314
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,39,26,0,60,40,0,0.572152,0.039194,0.162439,46.05559,78.758356,261.587526,15074.684874,-14813.097348,4.024423,231.918229,-227.893805,163.274159,2.51191,4018.417587,0.6,3,0.05,3,0.95,57,0.4,2,0.5,0.6,0.545455,0.948333,0.015,0,0.015625,0,249064,213420,39594,'Number of leaves: 322\nSize of the tree: 363\n',363,322,322
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,34,31,0,52.307692,47.692308,0,0.488059,0.048176,0.18394,56.653415,89.258613,260.186442,16168.794038,-15908.607596,4.002868,248.750678,-244.747809,137.085283,2.109004,3371.999832,0.4,2,0,0,1,60,0.6,3,1,0.4,0.571429,0.886667,0,0,0,0,268909,213420,39594,'Number of leaves: 351\nSize of the tree: 394\n',394,351,351
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,586,66,32,34,0,48.484848,51.515152,0,0.449865,0.049089,0.188376,57.629719,91.239749,267.393032,22597.580576,-22330.187544,4.05141,342.387584,-338.336175,132.271076,2.004107,3257.650197,0.5,2,0.064516,4,0.935484,58,0.5,2,0.333333,0.5,0.4,0.919355,0.016,0,0.015625,0,225087,213087,39927,'Number of leaves: 289\nSize of the tree: 325\n',325,289,289
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,586,66,37,29,0,56.060606,43.939394,0,0.528339,0.045751,0.187287,53.781493,90.84475,264.8795,23659.895634,-23395.016134,4.013326,358.483267,-354.469941,136.137588,2.062691,3349.541272,0.8,4,0,0,1,61,0.2,1,1,0.8,0.888889,0.885246,0,0,0,0,267748,213087,39927,'Number of leaves: 350\nSize of the tree: 392\n',392,350,350
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,33,32,0,50.769231,49.230769,0,0.473151,0.043764,0.181438,51.465317,88.044867,260.186442,19366.27591,-19106.089468,4.002868,297.942706,-293.939838,152.377781,2.344274,3748.162021,0.6,3,0.016667,1,0.983333,59,0.4,2,0.75,0.6,0.666667,0.79,0.016,0,0,0,249201,213420,39594,'Number of leaves: 323\nSize of the tree: 363\n',363,323,323
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090920.0233,587,65,35,30,0,53.846154,46.153846,0,0.504573,0.045823,0.182657,53.910306,88.681603,259.387385,21516.562725,-21257.175339,3.990575,331.024042,-327.033467,138.294004,2.1276,3400.628266,0.6,3,0,0,1,60,0.4,2,1,0.6,0.75,0.988333,0,0,0,0,253744,213420,39594,'Number of leaves: 330\nSize of the tree: 370\n',370,330,330
